partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
21,redsarah99,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
21,redview1975,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
54,reenatcug,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
143,support,0.00042158516020236085,0.0003778337531486146,0.0,2.963231507342289e-79,0.0007885304659498208,0.0015879493793007962
31,regulartweetsuk,0.0008431703204047217,0.02184182415234679,0.0010296421955292051,2.0161377181900482e-07,0.038458781362007165,0.062173619644059694
357,rehemabashir,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
357,lifeoftdotn,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
14,relatablearts,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
31,rene_rsbr,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
49,renegade5522,0.00042158516020236085,0.018274885283987505,0.0,2.733295026454762e-08,0.03607962646672305,0.05477612424386318
41,renewlaks,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
358,researchmrx,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
358,quandu,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
27,resmach55,0.00042158516020236085,0.018071831003054307,0.0,1.265891664297449e-08,0.035027399124173166,0.05352082794634647
359,retailanalysis,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
359,igd_events,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
0,revengeofmyls,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
360,rezykm,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
360,nateice10,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
109,rhett_stone,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
31,ricardon95,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
361,ricardopires03,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
361,electrifidreams,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
362,richanf1892,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
362,drpax,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
363,richardgavagai,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
363,germanyinsgp,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
364,richdawe77,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
364,amyrlewin,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
21,richolfc,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
21,rickjwallace94,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
23,rickysn1per,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
14,ringsgif,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
122,rinnfalconer,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
168,rinoire,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
0,riroman122,0.00042158516020236085,0.009374805422692667,0.0,1.9921944151075743e-09,0.017226318484382972,0.027022711059472418
6,rithayor,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
10,ritupalsinghrp4,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
9,riz_f1,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
0,rjmeads,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
31,robbietehrotten,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
4,robbymcnob,0.00042158516020236085,0.011894655064013488,0.0,2.977710505629665e-12,0.021745373082185417,0.03406161330937897
365,robertdeuxniro,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
365,meeea,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
95,robertkagugube,0.00042158516020236085,0.001889168765743073,0.0,1.5503856237928924e-49,0.0033691756272401434,0.0056799295531855774
366,robertturvil,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
366,carspytv1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
4,rocobasilisk,0.0008431703204047217,0.0205204005355581,0.0002153761339719508,8.944671107017807e-08,0.0391779236295363,0.06075696006618215
367,rodolfoplancart,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
367,jkempenergy,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
26,rodriguez67j,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
89,rogeral96535211,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
50,rollinrabbits,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
89,roqetredflare,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
15,rorymeldrum,0.00042158516020236085,0.0014513614009835673,0.0,2.5125702496167356e-54,0.0025806451612903226,0.0044535917224762505
6,rosannadiputada,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
6,rosannafreedom1,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
4,roseleomusk,0.00042158516020236085,0.01442679914243055,0.0,8.035902145687188e-11,0.0270783052073378,0.041926689590329726
139,rosenchild,0.0008431703204047217,0.0006717044500419815,5.077131141662747e-07,6.857103644883047e-77,0.0012903225806451613,0.0028057050642060306
331,roshinimisra,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
1,rozemberg12,0.00042158516020236085,0.02185087043009487,0.0,8.420611174559207e-07,0.04183829074151646,0.06411158839293114
50,rozunderpressur,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
25,rpjwhite,0.00042158516020236085,0.001371396585502379,0.0,5.98625872363862e-59,0.003003584229390682,0.004796565975095422
134,rr_iine,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
10,rspchary,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
10,rssxve,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
26,ru4osu,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
368,ruarijm,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
368,k3syspro,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
157,rubyanonuevo3,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
61,rucyera300,0.00042158516020236085,0.017411538364590372,0.0,9.027344479116316e-07,0.03681642610674906,0.054650452365989706
89,rughs4,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
14,rumbles,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
369,russegomez,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
369,mahindraelctrc,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
292,russelldeansto1,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
21,ruthaylett,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
23,rwaccommodation,0.0021079258010118043,0.007508145957063295,8.440730523014317e-05,7.267146685763799e-25,0.013333333333333334,0.023033812396638577
23,msautumnmarie,0.00042158516020236085,0.0049599267231509045,0.0,1.0703041993542823e-25,0.008745519713261646,0.014127031596614912
23,reutersindia,0.0008431703204047217,0.0050207847197539825,7.107983598327846e-06,1.0940353033423253e-25,0.009032258064516126,0.014903321088273159
61,rwandainsa,0.00042158516020236085,0.01737918242802435,0.0,7.915262592285477e-07,0.03648258074064562,0.05428413985513156
61,rwandainuae,0.00042158516020236085,0.01737918242802435,0.0,7.915262592285477e-07,0.03648258074064562,0.05428413985513156
8,rwandarob,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
61,rwandasingapore,0.00042158516020236085,0.01737918242802435,0.0,7.915262592285477e-07,0.03648258074064562,0.05428413985513156
1,rx_puipui_rp6,0.00042158516020236085,0.017898894821206896,0.0,5.139127172250534e-08,0.03437250921121875,0.05269304058389973
0,ryanbuchmann1,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
52,ryancerium,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
0,rz2009capx,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
49,s7anlee_f,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
178,s_chumacher_,0.00042158516020236085,0.0007556675062972292,0.0,7.2274346356023245e-68,0.0014336917562724014,0.0026109444227719915
31,s_forcespector,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
51,sabreenaputri,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
14,sadshawtys,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
370,saeedkh07869767,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
370,oppopakistan,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
6,sagheer713,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
50,sakuyuint,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
6,salami13772025,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
155,salhaj,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
371,saliedn,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
371,redhatgov,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
25,sallymoen2,0.0016863406408094434,0.001657957066055115,1.4089038918114123e-05,5.3417472255025196e-58,0.003878136200716844,0.007236522946499516
25,irish_technews,0.00042158516020236085,0.001276817510640146,0.0,1.7946258816674176e-58,0.002739375320020483,0.004437777990862989
123,samarjeet_n,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
10,samskarebyaha,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
0,samuantuabreu,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
14,sandraidris3,0.00042158516020236085,0.010094880936094189,0.0,0.04923826768607719,0.01942652329749104,0.07918125707986479
21,sandramorland3,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
23,sandrinekbis,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
372,sands_o_time,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
372,nambili101,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
373,sanguine01chan,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
373,jake_hanrahan,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,sanipeter,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
53,sanjay_ankur,0.00042158516020236085,0.0010747271200671703,0.0,2.6478617726768436e-60,0.001935483870967742,0.003431796151237273
374,sanjeevksanj,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
374,blackbox_ns,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
41,sannecastro,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
8,sanoaka_m,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
11,santaah92,0.00042158516020236085,0.0015770452305333478,0.0,1.1847791255722683e-52,0.002795698924731183,0.004794329315466892
1,sara_stith,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
27,sarah_exter,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
1,sarah_go_green,0.00042158516020236085,0.019534564060742776,0.0,8.708639835890296e-08,0.03617623236978069,0.05613246867712418
50,saratonin74,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
49,sarpong_,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
8,sarr_hyacinthe,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
375,saskevca,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
375,insideevs,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
89,sassyla35278765,0.0008431703204047217,0.0033387662369733784,1.5231393424988241e-06,1.5792518877192563e-38,0.005949820788530466,0.010133280485251066
14,satisfyingloops,0.0012647554806070826,0.013445522268074389,0.0,0.13632089930243846,0.023799283154121866,0.1748304602052418
304,saulalviarez,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
123,sautrik009,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
14,savagecomedy,0.00042158516020236085,0.010094880936094189,0.0,0.04923826768607719,0.01942652329749104,0.07918125707986479
6,sc38770399,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
0,scarletmature,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
219,scbowen,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
50,schakerin,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
37,schalkboi,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
53,schneiderneuro,0.00042158516020236085,0.0010747271200671703,0.0,2.6478617726768436e-60,0.001935483870967742,0.003431796151237273
376,scieducation1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
376,euscicomm,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
21,scouseginger,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
21,scrappy786,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
0,sdagger02,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
6,sdmcardenadenis,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
11,sdodzo2,0.00042158516020236085,0.0015770452305333478,0.0,1.1847791255722683e-52,0.002795698924731183,0.004794329315466892
21,sebalexanderafc,0.0008431703204047217,0.009825334747447964,1.9039241781235304e-05,2.7744921302282706e-13,0.01698924731182796,0.02767679162173933
41,sechanakira,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
31,secrettime18,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
61,securecomputer0,0.0008431703204047217,0.017403438090868768,0.00010243112078304593,8.054535917012941e-07,0.03698437285534097,0.05533421784098921
377,segenter,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
377,simonpickstone,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
28,senyaelsiphael,0.00042158516020236085,0.00233177401943145,0.0,1.2140883819522232e-44,0.0040860215053763445,0.006839380685010155
239,seocompanyhull,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
27,seremrays,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
41,serene_yemanja,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
153,serenitymidwest,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
0,sergeant_gamer1,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
8,sergesenyana,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
244,sergionovaldiaz,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
378,serialtweeper,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
378,newsography1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
41,serving_nation1,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
61,sethobiero,0.00042158516020236085,0.013919512623747875,0.0,1.3927332472746311e-08,0.027405141453528927,0.04174625316481164
14,sexo,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
14,sexualgifs_,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
43,seyi_aduroja,0.00042158516020236085,0.001733237375554756,0.0,2.0789295114800117e-52,0.0033691756272401434,0.00552399816299726
27,sfkhoops,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
17,shaanmorzaria,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
291,shadow098098,0.00042158516020236085,0.0003778337531486146,0.0,2.963231507342289e-79,0.0007885304659498208,0.0015879493793007962
176,shadraza1,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
27,shahryan_,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
68,shahtrueblue,0.00042158516020236085,0.0013257324671881213,0.0,3.859022113238748e-56,0.0023655913978494624,0.004112909025239944
41,shaks1960,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
6,shamres1,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
379,shane_o_d,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
379,completecar,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
12,shankthynan,0.00042158516020236085,0.002709344473797383,0.0,1.6435465756254436e-41,0.004731182795698925,0.007862112429698668
172,sharalynmitche1,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
380,sharks1334,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
380,frankbullitt39,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
5,sharmilalaunda,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
21,shaunbebbers,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
381,shawnhubler,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
381,laurelrosenhall,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,sheanorayomi,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
145,shellshott,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
1,shiadrackh,0.0016863406408094434,0.024228426280001564,0.0027452048082970476,2.8737700447120054e-06,0.05000316529348821,0.07866601079264098
1,carbuzzcom,0.00042158516020236085,0.020599498995772254,0.0,2.643646075966983e-07,0.039902904741614495,0.060924253262196706
10,shreikanth,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
10,shrimanyogee,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
6,shtaly2,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
10,shudhtweets,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
120,shuttleakajor,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
123,shyamdr1,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
49,side1k,0.00042158516020236085,0.018274885283987505,0.0,2.733295026454762e-08,0.03607962646672305,0.05477612424386318
6,silasmadan,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
27,silentset24,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
29,silkamels,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
210,silvermoksha,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
13,silverskycoyote,0.00042158516020236085,0.0022059384779787804,0.0,8.604293077296524e-46,0.003870967741935484,0.006498491380116625
78,simonette_illi,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
14,simsprobiems,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
382,sinistarrrr,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
382,perthwise,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
8,sirjamesgath,0.00042158516020236085,0.015281327686406216,0.0,7.52475641891306e-08,0.030486973003102172,0.04618996109727493
34,sisidoyin,0.00042158516020236085,0.0013257324671881213,0.0,1.1182386746147336e-43,0.0023655913978494624,0.004112909025239944
27,sissysaraswati,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
14,sixsensewords,0.0008431703204047217,0.010094880936094189,0.0,0.09847653537215438,0.01942652329749104,0.12884110992614434
13,skunkbomb123,0.00042158516020236085,0.0022059384779787804,0.0,8.604293077296524e-46,0.003870967741935484,0.006498491380116625
50,slimethecrazy,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
43,slimteeix,0.00042158516020236085,0.001733237375554756,0.0,2.0789295114800117e-52,0.0033691756272401434,0.00552399816299726
50,sludgepuppies,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
49,smantic86,0.0008431703204047217,0.014578601004022767,0.0,5.350624650199649e-10,0.028630914485753445,0.0440526863452434
215,smartmeterman,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
383,smash_a_holic,0.0008431703204047217,0.00025188916876574307,0.0,2.5944779255375554e-72,0.00043010752688172043,0.0015251670160521852
383,andrewharding4,0.0008431703204047217,0.00025188916876574307,0.0,2.5944779255375554e-72,0.00043010752688172043,0.0015251670160521852
6,smkaleemp,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
50,snackbackslackr,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
2,socaloverrated2,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
41,sodimu_da,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
49,sofomoko,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
